,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement
956,44,No,Travel_Rarely,Human Resources,1,3,Life Sciences,Male,1,Research Scientist,Married,48340,1.0,14,0,9.0,1,8,6,3.0,4.0,3.0,4
957,35,No,Travel_Frequently,Research & Development,13,3,Life Sciences,Male,3,Sales Executive,Single,20420,0.0,16,0,6.0,2,5,1,1.0,4.0,4.0,3
958,43,No,Travel_Rarely,Research & Development,25,4,Life Sciences,Male,2,Sales Executive,Married,22200,1.0,11,0,10.0,2,10,8,4.0,4.0,3.0,1
959,24,No,Travel_Rarely,Research & Development,6,3,Life Sciences,Male,3,Sales Executive,Married,10520,1.0,13,0,5.0,3,5,0,3.0,3.0,3.0,3
960,41,No,Travel_Rarely,Sales,6,4,Marketing,Male,1,Research Scientist,Single,28210,1.0,17,0,10.0,3,10,8,4.0,3.0,3.0,3
961,29,No,Travel_Rarely,Research & Development,2,2,Life Sciences,Male,2,Research Scientist,Married,192370,9.0,11,1,9.0,2,5,1,4.0,3.0,3.0,3
962,36,No,Travel_Rarely,Human Resources,1,4,Life Sciences,Female,3,Research Scientist,Single,41070,3.0,11,1,17.0,2,13,6,3.0,4.0,2.0,1
963,45,No,Non-Travel,Sales,2,3,Life Sciences,Female,2,Manufacturing Director,Married,83960,3.0,15,2,25.0,3,23,14,3.0,3.0,2.0,2
964,24,Yes,Travel_Rarely,Sales,6,2,Medical,Female,2,Manager,Married,20070,1.0,12,0,1.0,2,1,0,4.0,3.0,3.0,2
965,47,Yes,Travel_Frequently,Research & Development,1,3,Medical,Female,2,Sales Executive,Married,196270,7.0,11,2,25.0,1,23,14,3.0,3.0,1.0,3
966,26,No,Travel_Rarely,Research & Development,9,1,Medical,Male,1,Sales Executive,Married,106860,1.0,14,1,3.0,2,3,0,4.0,3.0,4.0,3
967,45,No,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,1,Research Director,Single,29420,1.0,22,1,21.0,4,21,8,4.0,2.0,3.0,3
968,32,No,Travel_Frequently,Sales,1,1,Marketing,Male,2,Laboratory Technician,Married,88580,6.0,16,1,10.0,2,5,1,1.0,3.0,2.0,3
969,31,No,Travel_Rarely,Research & Development,14,2,Life Sciences,Male,1,Sales Executive,Married,167560,1.0,11,2,6.0,5,5,0,2.0,3.0,4.0,3
970,41,No,Non-Travel,Sales,2,2,Medical,Male,2,Research Scientist,Married,107980,6.0,14,2,10.0,5,3,1,3.0,2.0,3.0,1
971,40,No,Travel_Rarely,Research & Development,22,2,Technical Degree,Male,1,Healthcare Representative,Married,23230,2.0,16,1,18.0,2,1,0,2.0,1.0,3.0,3
972,24,No,Travel_Rarely,Research & Development,3,3,Life Sciences,Female,1,Research Scientist,Divorced,14160,1.0,15,1,6.0,3,6,1,2.0,1.0,4.0,2
973,46,No,Travel_Rarely,Research & Development,6,3,Medical,Male,4,Sales Executive,Single,46150,6.0,12,0,19.0,3,10,0,3.0,2.0,3.0,2
974,35,No,Travel_Rarely,Sales,8,4,Life Sciences,Male,1,Laboratory Technician,Married,24610,2.0,20,1,17.0,4,7,0,4.0,3.0,3.0,3
975,30,No,Travel_Rarely,Sales,9,4,Marketing,Male,1,Laboratory Technician,Married,87220,1.0,17,1,10.0,3,10,0,2.0,4.0,2.0,3
976,47,No,Non-Travel,Research & Development,3,2,Life Sciences,Female,2,Sales Executive,Married,39550,7.0,12,1,4.0,5,1,0,3.0,2.0,1.0,3
977,46,No,Travel_Rarely,Research & Development,1,4,Technical Degree,Female,3,Sales Executive,Divorced,99570,4.0,20,0,13.0,1,10,0,3.0,4.0,2.0,3
978,36,Yes,Travel_Rarely,Research & Development,1,3,Medical,Male,2,Manufacturing Director,Divorced,33760,5.0,20,0,16.0,3,2,2,2.0,1.0,3.0,3
979,32,Yes,Travel_Rarely,Research & Development,26,3,Medical,Female,2,Research Director,Single,88230,6.0,13,2,10.0,3,0,0,1.0,2.0,3.0,3
980,23,No,Travel_Rarely,Sales,6,4,Life Sciences,Male,3,Manufacturing Director,Single,103220,1.0,14,2,3.0,2,3,1,3.0,2.0,1.0,3
981,31,No,Travel_Frequently,Sales,3,3,Marketing,Male,2,Sales Executive,Single,46210,2.0,18,1,9.0,3,5,1,4.0,4.0,2.0,3
982,39,No,Non-Travel,Research & Development,3,3,Life Sciences,Female,2,Manufacturing Director,Married,109760,1.0,11,0,9.0,3,9,5,4.0,4.0,3.0,2
983,32,No,Travel_Rarely,Research & Development,6,3,Technical Degree,Male,1,Research Scientist,Married,36600,3.0,11,2,10.0,0,4,0,4.0,3.0,1.0,2
984,40,No,Travel_Rarely,Sales,6,3,Life Sciences,Male,3,Manufacturing Director,Single,104820,1.0,11,1,21.0,6,21,12,2.0,2.0,2.0,2
985,45,No,Travel_Rarely,Research & Development,19,4,Medical,Male,1,Sales Representative,Married,71190,4.0,15,0,9.0,2,5,0,3.0,3.0,4.0,3
986,30,No,Travel_Frequently,Sales,9,3,Life Sciences,Male,1,Research Director,Single,95820,0.0,12,1,10.0,2,9,0,4.0,1.0,3.0,3
987,24,No,Travel_Frequently,Sales,3,4,Marketing,Male,1,Sales Executive,Married,45080,0.0,11,1,3.0,5,2,2,1.0,4.0,2.4,3
988,30,Yes,Travel_Frequently,Research & Development,10,3,Life Sciences,Female,1,Human Resources,Divorced,22070,6.0,14,0,6.0,4,4,1,3.0,4.0,2.0,3
989,31,No,Travel_Rarely,Research & Development,3,2,Life Sciences,Male,3,Laboratory Technician,Married,77560,1.0,15,2,6.0,3,5,0,1.0,3.0,3.0,4
990,27,No,Travel_Rarely,Sales,3,3,Life Sciences,Male,1,Manager,Single,66940,1.0,13,1,6.0,2,6,1,3.0,4.0,2.0,2
991,29,Yes,Travel_Rarely,Sales,4,3,Marketing,Male,5,Research Scientist,Single,36910,1.0,13,0,2.0,3,2,2,2.0,2.0,3.0,3
992,29,No,Travel_Frequently,Research & Development,8,4,Life Sciences,Female,1,Sales Executive,Single,23770,8.0,21,1,10.0,2,3,0,4.0,3.0,4.0,3
993,30,No,Travel_Rarely,Sales,7,3,Life Sciences,Male,3,Sales Executive,Divorced,23130,2.0,11,0,12.0,5,7,1,3.0,1.0,3.0,3
994,34,No,Travel_Rarely,Research & Development,1,2,Medical,Female,2,Healthcare Representative,Married,176650,0.0,11,0,6.0,5,5,1,4.0,4.0,3.0,2
995,33,No,Non-Travel,Research & Development,2,4,Medical,Male,1,Sales Representative,Single,25960,8.0,14,1,13.0,4,11,1,4.0,2.0,2.0,3
996,49,No,Travel_Rarely,Sales,3,4,Marketing,Male,1,Sales Executive,Single,47280,3.0,11,1,8.0,4,5,0,4.0,4.0,4.0,3
997,33,Yes,Travel_Rarely,Research & Development,10,3,Life Sciences,Male,1,Sales Executive,Single,43020,2.0,13,0,11.0,3,0,0,1.0,1.0,2.0,1
998,38,No,Travel_Frequently,Research & Development,28,3,Medical,Male,1,Healthcare Representative,Married,29790,4.0,12,1,9.0,3,6,0,3.0,2.0,2.0,3
999,31,Yes,Travel_Rarely,Human Resources,9,4,Human Resources,Male,2,Laboratory Technician,Married,168850,2.0,14,2,10.0,2,1,0,1.0,3.0,3.0,3
1000,29,No,Travel_Rarely,Research & Development,3,4,Other,Female,2,Sales Representative,Divorced,55930,1.0,13,1,1.0,3,1,0,4.0,1.0,3.0,3
1001,30,No,Travel_Rarely,Research & Development,2,1,Medical,Male,1,Sales Representative,Married,104450,3.0,18,1,10.0,3,7,1,3.0,3.0,3.0,3
1002,32,No,Non-Travel,Research & Development,10,4,Life Sciences,Female,1,Laboratory Technician,Single,87400,2.0,11,1,12.0,2,7,0,2.0,2.0,3.0,3
1003,38,No,Travel_Rarely,Research & Development,8,2,Technical Degree,Female,1,Manufacturing Director,Married,25140,3.0,11,0,15.0,2,1,1,2.0,4.0,3.0,2
1004,43,Yes,Travel_Frequently,Research & Development,1,4,Other,Male,3,Sales Executive,Married,76550,9.0,12,1,6.0,3,1,0,3.0,3.0,3.0,3
1005,42,No,Travel_Rarely,Human Resources,1,3,Other,Female,1,Healthcare Representative,Divorced,174650,8.0,13,1,7.0,3,5,0,2.0,2.0,2.0,3
1006,55,No,Travel_Rarely,Research & Development,3,2,Life Sciences,Female,1,Sales Executive,Married,73510,8.0,20,1,34.0,3,1,0,3.0,1.0,3.0,3
1007,33,No,Non-Travel,Research & Development,14,3,Other,Male,1,Research Scientist,Divorced,108200,5.0,12,0,11.0,2,9,1,4.0,2.0,2.0,3
1008,41,No,Travel_Rarely,Research & Development,5,3,Medical,Male,1,Sales Representative,Divorced,121690,1.0,19,0,5.0,2,5,0,3.0,1.0,3.0,3
1009,34,No,Non-Travel,Research & Development,7,4,Medical,Female,1,Research Scientist,Divorced,196260,1.0,21,0,15.0,5,15,0,4.0,3.0,3.0,2
1010,53,No,Non-Travel,Research & Development,10,4,Medical,Male,2,Healthcare Representative,Married,20700,4.0,13,2,27.0,2,3,0,1.0,3.0,2.0,4
1011,43,No,Travel_Rarely,Sales,16,2,Marketing,Female,1,Laboratory Technician,Single,67820,0.0,16,1,10.0,2,9,1,2.0,4.0,3.0,3
1012,34,No,Travel_Rarely,Sales,10,2,Life Sciences,Female,5,Sales Executive,Single,77790,5.0,12,1,6.0,2,2,2,4.0,4.0,3.0,3
1013,21,Yes,Travel_Rarely,Sales,1,2,Marketing,Male,5,Healthcare Representative,Single,27910,1.0,14,0,1.0,3,1,1,2.0,2.0,3.0,4
1014,38,No,Travel_Rarely,Research & Development,8,2,Life Sciences,Female,2,Sales Executive,Married,32010,1.0,11,1,5.0,3,5,0,4.0,3.0,3.0,2
1015,22,Yes,Travel_Rarely,Research & Development,1,3,Other,Male,4,Research Scientist,Married,49680,1.0,14,0,1.0,3,1,0,3.0,1.0,3.0,3
1016,31,No,Travel_Rarely,Research & Development,8,5,Life Sciences,Male,5,Sales Executive,Married,131200,1.0,12,2,13.0,6,12,5,1.0,4.0,3.0,2
1017,51,No,Travel_Rarely,Research & Development,1,4,Life Sciences,Female,1,Manager,Married,40330,2.0,14,0,15.0,2,2,2,1.0,3.0,3.0,3
1018,37,No,Travel_Rarely,Research & Development,24,1,Life Sciences,Male,2,Sales Executive,Married,32910,1.0,16,3,5.0,2,5,0,2.0,2.0,3.0,2
1019,46,No,Travel_Rarely,Sales,3,4,Marketing,Female,1,Sales Representative,Divorced,42720,7.0,13,0,24.0,3,2,2,3.0,4.0,3.0,4
1020,36,No,Travel_Rarely,Research & Development,27,3,Technical Degree,Female,4,Research Scientist,Married,50560,7.0,12,0,15.0,2,12,5,4.0,1.0,3.0,2
1021,44,Yes,Travel_Frequently,Sales,10,4,Life Sciences,Male,1,Research Scientist,Divorced,28440,1.0,12,0,6.0,2,5,2,3.0,2.0,2.0,4
1022,37,No,Travel_Rarely,Research & Development,19,2,Technical Degree,Male,2,Sales Executive,Divorced,27030,2.0,14,0,19.0,2,10,4,3.0,2.0,2.0,3
1023,35,Yes,Travel_Rarely,Research & Development,15,4,Life Sciences,Male,2,Research Scientist,Single,19040,1.0,22,1,10.0,4,10,7,3.0,4.0,3.0,3
1024,33,No,Travel_Rarely,Research & Development,8,5,Medical,Male,2,Laboratory Technician,Married,82240,6.0,19,0,14.0,3,10,7,4.0,1.0,3.0,3
1025,28,No,Travel_Rarely,Sales,9,3,Medical,Female,2,Sales Executive,Married,47660,1.0,12,0,5.0,3,5,0,3.0,4.0,4.0,3
1026,39,No,Travel_Rarely,Sales,3,4,Marketing,Female,2,Laboratory Technician,Single,26100,7.0,12,0,9.0,2,4,2,3.0,3.0,3.0,2
1027,46,No,Non-Travel,Research & Development,9,2,Life Sciences,Male,2,Manufacturing Director,Single,57310,8.0,17,0,6.0,2,2,2,2.0,2.0,3.0,3
1028,40,No,Travel_Rarely,Research & Development,2,2,Medical,Male,1,Research Director,Married,25390,4.0,12,1,7.0,3,4,0,3.0,1.0,2.0,3
1029,42,No,Travel_Rarely,Research & Development,7,4,Other,Female,2,Laboratory Technician,Married,57140,5.0,11,0,10.0,2,0,0,2.0,1.0,2.0,3
1030,35,No,Non-Travel,Sales,10,1,Life Sciences,Female,2,Research Director,Divorced,43230,2.0,18,3,15.0,3,7,1,2.0,4.0,3.0,3
1031,38,No,Non-Travel,Sales,6,4,Marketing,Male,3,Sales Executive,Divorced,73360,5.0,11,0,13.0,3,11,3,1.0,2.0,3.0,3
1032,34,Yes,Travel_Frequently,Research & Development,2,1,Life Sciences,Male,1,Manufacturing Director,Married,134990,4.0,23,2,11.0,2,7,0,4.0,1.0,2.0,4
1033,37,Yes,Travel_Rarely,Research & Development,24,3,Life Sciences,Male,1,Laboratory Technician,Single,137580,1.0,11,1,10.0,5,10,0,4.0,1.0,1.0,3
1034,39,No,Travel_Frequently,Research & Development,2,1,Medical,Male,2,Healthcare Representative,Divorced,51550,2.0,18,1,7.0,3,2,2,3.0,4.0,3.0,2
1035,43,No,Non-Travel,Human Resources,8,5,Medical,Female,3,Sales Executive,Single,22580,4.0,18,0,7.0,2,3,1,1.0,3.0,2.0,3
1036,41,No,Travel_Rarely,Research & Development,3,3,Life Sciences,Male,3,Research Scientist,Single,35970,3.0,13,1,11.0,2,3,1,2.0,2.0,1.0,1
1037,41,No,Travel_Rarely,Research & Development,1,1,Technical Degree,Male,3,Laboratory Technician,Divorced,25150,0.0,18,0,23.0,2,22,13,3.0,3.0,4.0,2
1038,30,No,Travel_Rarely,Sales,26,3,Marketing,Female,2,Manager,Single,44200,9.0,11,0,9.0,3,7,0,1.0,3.0,3.0,3
1039,26,Yes,Travel_Rarely,Human Resources,2,1,Technical Degree,Female,3,Sales Executive,Married,65780,0.0,15,2,6.0,3,5,1,4.0,2.0,3.0,2
1040,46,Yes,Travel_Rarely,Research & Development,10,3,Medical,Male,1,Sales Executive,Married,44220,4.0,11,1,13.0,2,9,3,4.0,2.0,4.0,3
1041,40,No,Travel_Rarely,Sales,27,2,Medical,Female,3,Sales Executive,Divorced,102740,4.0,18,0,12.0,3,5,0,3.0,4.0,3.0,3
1042,34,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,2,Laboratory Technician,Married,53430,1.0,14,0,10.0,5,10,4,2.0,3.0,3.0,2
1043,58,No,Non-Travel,Research & Development,2,4,Medical,Male,1,Laboratory Technician,Divorced,23760,4.0,12,1,37.0,3,16,14,2.0,2.0,2.0,3
1044,35,No,Travel_Rarely,Research & Development,8,1,Technical Degree,Female,3,Manufacturing Director,Married,53460,0.0,14,0,6.0,3,5,0,2.0,3.0,4.0,2
1045,47,No,Travel_Rarely,Research & Development,19,5,Medical,Female,2,Research Scientist,Divorced,28270,8.0,14,1,28.0,3,22,14,3.0,2.0,3.0,3
1046,40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,2,Manager,Divorced,199430,2.0,13,1,15.0,3,7,7,2.0,1.0,3.0,3
1047,54,No,Travel_Rarely,Sales,27,4,Medical,Male,1,Research Scientist,Married,31310,4.0,14,0,14.0,3,7,1,4.0,4.0,2.0,2
1048,31,No,Travel_Frequently,Sales,8,4,Other,Female,3,Manufacturing Director,Married,25520,2.0,18,0,9.0,2,3,2,1.0,1.0,3.0,3
1049,28,No,Travel_Rarely,Sales,1,2,Life Sciences,Male,3,Manager,Married,44770,1.0,15,0,3.0,6,3,1,3.0,1.0,3.0,3
1050,38,No,Travel_Rarely,Research & Development,19,3,Medical,Female,2,Manufacturing Director,Married,64740,2.0,13,2,20.0,3,4,0,2.0,4.0,2.0,1
1051,26,No,Travel_Rarely,Sales,8,3,Marketing,Female,1,Healthcare Representative,Single,30330,1.0,12,0,5.0,2,5,1,3.0,4.0,3.0,2
1052,58,No,Travel_Frequently,Research & Development,10,4,Technical Degree,Female,1,Sales Representative,Married,29360,2.0,13,1,23.0,3,2,2,1.0,3.0,3.0,3
1053,18,No,Non-Travel,Research & Development,2,3,Life Sciences,Male,3,Sales Representative,Single,186060,1.0,24,2,0.0,4,0,0,2.0,3.0,1.0,3
1054,31,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,3,Laboratory Technician,Married,21680,0.0,14,1,2.0,2,1,0,4.0,1.0,3.0,3
1055,29,Yes,Travel_Rarely,Research & Development,8,2,Medical,Male,1,Manager,Divorced,28530,4.0,14,1,4.0,5,2,2,1.0,1.0,3.0,2
1056,45,No,Non-Travel,Sales,1,4,Technical Degree,Male,1,Research Scientist,Married,170480,4.0,15,0,10.0,3,8,5,3.0,3.0,4.0,2
1057,36,No,Travel_Rarely,Sales,2,3,Technical Degree,Female,5,Laboratory Technician,Married,22900,4.0,11,0,15.0,5,1,0,4.0,2.0,3.0,3
1058,43,No,Travel_Frequently,Sales,8,3,Medical,Male,1,Research Director,Married,36000,1.0,23,0,7.0,2,7,7,1.0,4.0,3.0,3
1059,27,No,Travel_Frequently,Sales,8,4,Life Sciences,Male,5,Research Scientist,Single,21070,0.0,13,0,6.0,2,5,0,4.0,4.0,2.0,3
1060,29,No,Travel_Frequently,Research & Development,6,2,Medical,Male,1,Human Resources,Married,41150,1.0,11,0,11.0,1,11,3,4.0,4.0,4.0,3
1061,32,No,Travel_Frequently,Sales,9,4,Life Sciences,Male,4,Sales Executive,Single,43270,8.0,13,0,4.0,4,0,0,4.0,4.0,4.0,3
1062,42,No,Non-Travel,Research & Development,11,3,Medical,Male,1,Manager,Married,178560,3.0,18,0,10.0,2,6,3,3.0,3.0,2.0,3
1063,47,No,Travel_Rarely,Sales,2,2,Life Sciences,Female,5,Manager,Single,31960,4.0,14,1,7.0,3,2,2,2.0,3.0,3.0,2
1064,46,No,Travel_Rarely,Human Resources,1,3,Life Sciences,Female,1,Laboratory Technician,Divorced,190810,3.0,21,0,12.0,2,9,4,4.0,4.0,2.0,3
1065,28,No,Non-Travel,Research & Development,7,3,Life Sciences,Male,1,Sales Executive,Divorced,89660,1.0,16,1,3.0,3,3,2,3.0,4.0,3.0,2
1066,29,No,Travel_Rarely,Research & Development,16,3,Medical,Female,1,Manufacturing Director,Divorced,22100,8.0,11,1,11.0,4,7,1,4.0,3.0,3.0,3
1067,42,No,Travel_Rarely,Sales,2,4,Medical,Female,2,Research Director,Single,45390,4.0,17,1,8.0,5,0,0,4.0,3.0,3.0,3
1068,32,Yes,Travel_Rarely,Research & Development,1,1,Medical,Male,2,Laboratory Technician,Single,27410,7.0,11,0,7.0,3,2,2,3.0,2.0,2.0,3
1069,46,No,Travel_Rarely,Research & Development,23,1,Life Sciences,Male,2,Laboratory Technician,Divorced,34910,2.0,14,0,25.0,0,19,2,1.0,1.0,3.0,3
1070,27,No,Travel_Rarely,Sales,2,3,Life Sciences,Female,5,Research Scientist,Married,45410,1.0,14,2,9.0,4,9,5,2.0,3.0,3.0,4
1071,29,No,Travel_Rarely,Research & Development,1,2,Medical,Male,3,Sales Executive,Married,26780,1.0,25,1,1.0,3,1,0,4.0,2.0,3.0,3
1072,43,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,1,Manufacturing Director,Married,73790,7.0,13,2,21.0,3,16,6,1.0,3.0,3.0,2
1073,48,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,2,Manager,Married,62720,4.0,14,0,29.0,3,22,12,4.0,2.0,3.0,2
1074,29,Yes,Travel_Frequently,Research & Development,13,2,Life Sciences,Female,1,Laboratory Technician,Single,52200,1.0,17,0,1.0,3,1,1,4.0,4.0,2.0,2
1075,46,Yes,Travel_Rarely,Research & Development,4,4,Medical,Female,2,Sales Representative,Married,27430,5.0,25,1,14.0,1,8,0,3.0,2.0,3.0,4
1076,27,No,Travel_Frequently,Research & Development,16,4,Medical,Male,3,Healthcare Representative,Married,49980,0.0,20,2,8.0,3,7,7,4.0,1.0,2.0,3
1077,39,No,Travel_Rarely,Research & Development,2,3,Technical Degree,Male,3,Healthcare Representative,Divorced,102520,8.0,13,1,7.0,3,2,2,3.4,4.0,3.0,3
1078,55,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,1,Human Resources,Married,27810,8.0,13,1,19.0,2,5,0,2.0,4.0,4.0,3
1079,28,No,Travel_Rarely,Research & Development,29,2,Life Sciences,Male,2,Laboratory Technician,Married,68520,1.0,18,1,1.0,2,1,0,2.0,2.0,3.0,4
1080,30,Yes,Travel_Rarely,Sales,12,4,Life Sciences,Female,2,Sales Executive,Single,49500,1.0,12,2,1.0,3,1,0,2.0,4.0,2.0,3
1081,22,Yes,Travel_Rarely,Research & Development,16,2,Life Sciences,Female,2,Laboratory Technician,Single,35790,1.0,19,3,1.0,3,1,0,4.0,2.0,3.0,3
1082,36,No,Travel_Rarely,Research & Development,11,3,Life Sciences,Male,1,Sales Executive,Married,131910,1.0,14,1,10.0,2,10,1,2.0,3.0,3.0,2
1083,31,No,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,5,Manager,Divorced,103770,1.0,14,0,10.0,2,10,0,2.0,3.0,3.0,3
1084,34,No,Travel_Rarely,Sales,14,2,Technical Degree,Female,1,Sales Executive,Married,22350,2.0,14,1,9.0,2,5,1,3.0,4.0,3.0,3
1085,29,No,Travel_Rarely,Research & Development,5,5,Life Sciences,Female,1,Sales Executive,Single,105020,3.0,12,0,11.0,4,3,1,4.0,1.0,3.0,2
1086,37,No,Travel_Rarely,Research & Development,7,2,Medical,Male,1,Manufacturing Director,Married,20110,5.0,13,0,16.0,4,5,0,4.0,1.0,3.0,4
1087,35,No,Travel_Rarely,Sales,2,1,Technical Degree,Male,2,Laboratory Technician,Married,18590,0.0,25,1,4.0,2,3,0,4.0,2.0,3.0,2
1088,45,No,Travel_Rarely,Research & Development,3,3,Medical,Female,2,Sales Executive,Married,37600,0.0,14,1,10.0,2,9,3,2.0,4.0,2.0,2
1089,36,No,Travel_Frequently,Research & Development,5,3,Medical,Female,4,Manufacturing Director,Single,177790,1.0,17,1,10.0,5,10,0,2.0,4.0,2.0,1
1090,40,No,Travel_Rarely,Research & Development,3,3,Other,Male,1,Sales Executive,Divorced,68330,2.0,13,0,22.0,3,19,11,1.0,1.0,3.0,3
1091,26,No,Travel_Rarely,Research & Development,26,2,Life Sciences,Male,2,Human Resources,Married,68120,1.0,13,0,1.0,2,1,1,2.0,3.0,2.0,2
1092,27,No,Travel_Rarely,Research & Development,4,3,Technical Degree,Male,2,Manufacturing Director,Single,51710,0.0,20,1,9.0,1,8,0,1.0,3.0,2.8,2
1093,48,No,Travel_Frequently,Research & Development,2,3,Life Sciences,Male,2,Research Director,Divorced,197400,3.0,14,0,24.0,2,22,4,4.0,4.0,3.0,4
1094,44,No,Travel_Rarely,Sales,1,2,Medical,Male,4,Manager,Married,187110,2.0,12,1,10.0,0,2,2,2.0,1.0,3.0,3
1095,34,Yes,Non-Travel,Research & Development,27,2,Life Sciences,Female,1,Sales Representative,Married,36920,1.0,12,1,5.0,5,5,3,4.0,1.0,3.0,3
1096,56,Yes,Travel_Rarely,Human Resources,1,2,Medical,Female,5,Sales Executive,Single,25590,1.0,21,0,5.0,3,4,1,1.0,4.0,3.0,3
1097,36,No,Travel_Rarely,Research & Development,13,3,Technical Degree,Female,3,Healthcare Representative,Married,25170,2.0,14,0,12.0,3,4,1,3.0,2.0,1.0,3
1098,41,No,Travel_Rarely,Research & Development,5,3,Life Sciences,Female,1,Sales Executive,Married,66230,5.0,18,0,14.0,3,5,1,3.0,2.0,3.0,3
1099,42,No,Travel_Rarely,Research & Development,7,3,Technical Degree,Female,2,Sales Executive,Married,182650,9.0,12,1,18.0,4,13,5,3.0,1.0,4.0,3
1100,31,No,Travel_Rarely,Sales,9,4,Life Sciences,Female,1,Sales Executive,Divorced,161240,2.0,23,1,8.0,2,5,1,3.0,4.0,3.0,2
1101,34,No,Travel_Rarely,Research & Development,8,1,Life Sciences,Female,3,Laboratory Technician,Married,25850,3.0,12,0,9.0,5,4,0,4.0,4.0,2.0,3
1102,31,No,Travel_Rarely,Sales,25,2,Life Sciences,Female,3,Manufacturing Director,Divorced,182130,8.0,21,2,4.0,3,2,2,1.0,3.0,2.0,4
1103,26,No,Travel_Frequently,Sales,16,2,Life Sciences,Male,2,Healthcare Representative,Married,83800,2.6,14,0,8.0,3,7,7,3.0,4.0,3.0,4
1104,45,No,Travel_Frequently,Research & Development,8,4,Life Sciences,Female,2,Manager,Single,29940,4.0,18,1,12.0,2,4,0,2.0,3.0,3.0,3
1105,33,No,Travel_Rarely,Sales,1,3,Life Sciences,Female,5,Sales Executive,Single,12230,1.0,13,1,10.0,3,10,0,2.0,3.0,2.0,3
1106,28,No,Travel_Frequently,Sales,8,3,Life Sciences,Male,4,Research Scientist,Married,11180,1.0,11,0,7.0,3,7,0,3.0,4.0,3.0,3
1107,29,Yes,Travel_Frequently,Human Resources,2,4,Human Resources,Male,2,Sales Executive,Single,28750,1.0,11,0,1.0,3,1,0,3.0,1.0,3.0,3
1108,39,No,Non-Travel,Research & Development,8,5,Medical,Female,2,Sales Representative,Married,188240,6.0,19,1,10.0,4,3,1,1.0,3.0,3.0,3
1109,27,No,Travel_Rarely,Sales,3,2,Technical Degree,Male,2,Healthcare Representative,Married,135770,1.0,12,1,6.0,2,5,1,2.0,2.0,2.0,3
1110,34,No,Travel_Frequently,Research & Development,9,4,Life Sciences,Female,2,Manufacturing Director,Married,26250,1.0,12,3,16.0,4,15,6,3.0,4.0,3.0,3
1111,28,Yes,Travel_Rarely,Research & Development,25,3,Technical Degree,Male,1,Research Director,Single,187890,3.0,16,1,6.0,4,2,2,4.0,3.0,3.0,3
1112,47,No,Non-Travel,Research & Development,1,4,Medical,Male,1,Research Scientist,Married,45380,8.0,11,0,16.0,3,8,1,3.0,2.0,4.0,3
1113,56,No,Travel_Rarely,Research & Development,4,3,Technical Degree,Female,2,Sales Executive,Married,198470,4.0,14,0,6.0,6,0,0,4.0,1.0,3.0,3
1114,39,No,Travel_Rarely,Research & Development,1,3,Other,Female,1,Laboratory Technician,Married,105120,1.0,12,1,10.0,2,10,7,1.0,1.0,3.0,3
1115,38,No,Travel_Frequently,Research & Development,4,2,Medical,Female,1,Manager,Divorced,44440,1.0,13,0,20.0,2,20,0,4.0,2.0,3.0,3
1116,58,No,Travel_Rarely,Sales,5,3,Marketing,Male,5,Sales Representative,Married,21540,4.0,21,1,29.0,3,1,0,4.0,4.0,2.0,3
1117,32,Yes,Travel_Frequently,Research & Development,9,3,Life Sciences,Male,2,Laboratory Technician,Single,191900,3.0,17,1,8.0,2,4,0,1.0,3.0,3.0,3
1118,38,No,Travel_Rarely,Research & Development,3,4,Life Sciences,Female,1,Sales Representative,Divorced,44900,2.0,21,1,10.0,1,5,0,2.0,4.0,4.0,3
1119,49,No,Travel_Frequently,Sales,11,4,Life Sciences,Male,2,Research Scientist,Married,35060,3.0,11,1,28.0,4,5,4,2.0,4.0,3.0,2
1120,42,No,Travel_Rarely,Sales,1,3,Life Sciences,Female,1,Sales Executive,Divorced,23720,3.0,12,1,14.0,3,0,0,2.0,4.0,3.0,3
1121,27,Yes,Travel_Frequently,Sales,8,1,Life Sciences,Male,4,Laboratory Technician,Married,102310,1.0,13,1,1.0,2,1,0,1.0,2.0,3.0,3
1122,35,No,Travel_Rarely,Research & Development,25,1,Medical,Male,1,Sales Executive,Married,54100,0.0,18,0,6.0,4,5,0,2.0,1.0,1.0,3
